data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
4722149,356,IND20039,20039,"26 June 2017",2017,1,Riots,"Mob violence","Rioters (India)",,5,"Police Forces of India (2014-)",,1,15,"Southern Asia",India,"Jammu and Kashmir",Baramulla,Sopore,Sopore,34.2867,74.4723,1,"Early Times (India)",Subnational,"Several people were injured when clashes broke out between rioters and security forces in Sopore after Eid prayers. The security forces used tear smoke shells and pellet shotguns to disperse the rioters.",0,1552576880,IND
4722150,356,IND20040,20040,"26 June 2017",2017,1,Riots,"Mob violence","Rioters (India)",,5,"Police Forces of India (2014-) Central Reserve Police Force",,1,15,"Southern Asia",India,"Jammu and Kashmir",Srinagar,"Srinagar North",Srinagar,34.0857,74.8056,1,"Early Times (India)",Subnational,"2 CRPF trooper were injured, and several rioters, after clashes broke out between rioters and security forces in Srinagar following Eid prayers. The security forces used tear smoke shells and pellet shotguns to disperse rioters.",0,1552576880,IND
4722116,376,ISR176,176,"26 June 2017",2017,1,Riots,"Mob violence","Police Forces of Israel (2009-)",,1,"Rioters (Israel)","Haredi Jewish Group (Israel)",5,15,"Middle East",Israel,Jerusalem,Jerusalem,,"Jerusalem-Mea Shearim",31.7878,35.2211,1,"Arutz Sheva",National,"Five Haredim harassed undercover police officers disguised as soldiers in Mea Shearim. As police officers arrested the five Haredi suspects, a crowd gathered around the policemen and threw objects and eggs at them. There were no injuries.",0,1552576880,ISR
4722395,50,BGD2826,2826,"25 June 2017",2017,1,Riots,"Mob violence","Rioters (Bangladesh)","Bahara Communal Militia (Bangladesh)",5,"Rioters (Bangladesh)","Bahara Communal Militia (Bangladesh)",5,55,"Southern Asia",Bangladesh,Dhaka,Gopalganj,Muksudpur,Muksudpur,23.3167,89.8667,2,"United News of Bangladesh",National,"A septuagenarian man was killed in a clash between two groups of villagers at Bahara village in Moksedpur upazila on Sunday morning.Two groups of villagers -- one led by Sarwar and the other led by Abu Tayeb -- had been at loggerheads over establishing supremacy in the area",1,1552576880,BGD
4722360,356,IND20012,20012,"25 June 2017",2017,1,Riots,"Mob violence","Rioters (India)",,5,"Rioters (India)",,5,55,"Southern Asia",India,Gujarat,Vadodara,Karjan,Sagdol,21.8732,73.2021,1,"The Times of India (TOI)",National,"Six persons were injured and several vehicles damaged when the meeting of Bhilistan Tiger Sena (BTS) turned violent in with locals of Sagdol village of Karjan tehsil on June 25.",0,1552576880,IND
4722362,356,IND20000,20000,"25 June 2017",2017,1,Riots,"Mob violence","Rioters (India)","CPI(M): Communist Party of India (Marxist)",5,"Rioters (India)","BJP: Bharatiya Janata Party",5,55,"Southern Asia",India,Tripura,"South Tripura",Belonia,Belonia,23.2504,91.4679,1,"The Times of India (TOI)",National,"37 people were injured in clashes between CPM and BJM cadres in Belonia that were triggered after police allegedly stopped BJP workers from carrying out a pre-scheduled rally .",0,1552576880,IND
4722222,275,PSE655,655,"25 June 2017",2017,1,Riots,"Mob violence","Police Forces of Israel (2009-)",,8,"Rioters (Israel)","Settlers (Israel)",5,58,"Middle East",Palestine,"West Bank",Nablus,,Yitzhar,32.1667,35.2333,1,Jpost.com,Regional,"Security forces evacuated an unauthorized site in theWest Banksettlement of Yitzhar. Locals arrived at the scene and hurled rocks at security forces, blocked traffic arteries and were aggressive towards security forces, who arrested three.",0,1552576880,PSE
4722403,566,NIG10772,10772,"24 June 2017",2017,1,Riots,"Mob violence","Rioters (Nigeria)",,5,"Police Forces of Nigeria (2015-)",,1,15,"Western Africa",Nigeria,Niger,Suleja,,Suleja,9.1758,7.1808,2,"The Sun (Nigeria)",National,"Four are dead in a ""illegal structure"" removal operation in a Suleja suburb. It was reported that many [residents] offered ""stiff resistance"" to the removal, as police fired bullets to push them away.",4,1552576880,NGA
4722584,275,PSE653,653,"24 June 2017",2017,1,Riots,"Mob violence","Rioters (Palestine)",,5,"Civilians (Israel)","Jewish Group (Israel)",7,57,"Middle East",Palestine,"West Bank","Al Quds",,"Al Quds-Shaykh Jarrah",31.7929,35.2317,1,"Arutz Sheva",National,"3 Palestinians threw stones at a Jewish man as he was leaving morning Shabbat prayers at the tomb of Shimon Hatzaddick.",0,1552576881,PSE
4722535,524,NEP1498,1498,"24 June 2017",2017,1,Riots,"Mob violence","Rioters (Nepal)","CPN(UML): Communist Party of Nepal (Unified Marxist-Leninist)",5,"Rioters (Nepal)","NC: Nepali Congress",5,55,"Southern Asia",Nepal,Far-Western,Seti,Bajura,Budhiganga,29.4006,81.4455,1,"Himalayan Times",National,"Two Nepali Congress canvassers were injured in a clash with CPN-UML canvassers at Budhiganga Municipality-3 in Bajura.",0,1552576881,NPL
4722608,356,IND19987,19987,"24 June 2017",2017,1,Riots,"Mob violence","Rioters (India)",,5,"Civilians (India)",,7,57,"Southern Asia",India,Bihar,Muzaffarpur,Muzaffarpur,Muzaffarpur,26.1206,85.3657,1,"Hindustan Times",National,"An unruly mob of examinees vandalized the railway station at the north Bihar district headquarters town of Muzaffarpur after they failed to board a train to take them to their exams.",0,1552576881,IND
4722558,356,IND19990,19990,"24 June 2017",2017,1,Riots,"Mob violence","Rioters (India)","ABVP: Akhil Bharatiya Vidyarthi Parishad",5,"Rioters (India)","NSUI: National Students' Union of India",5,55,"Southern Asia",India,"NCT of Delhi","North Delhi",,Delhi-Timarpur,28.7006,77.2207,1,"The Times of India (TOI)",National,"A clash broke out between the activists of NSUI and ABVP inside Ramjas College (Delhi University North Campus) on June 24 while they tried to woo students to join their outfits",0,1552576881,IND
4722562,404,KEN6158,6158,"24 June 2017",2017,1,Riots,"Mob violence","Rioters (Kenya)","Jubilee Coalition",5,"Rioters (Kenya)","KANU: Kenya African National Union",5,55,"Eastern Africa",Kenya,Baringo,"Baringo Central",Kapropita,Kabarnet,0.4919,35.743,1,"The Star",National,"Jubilee and KANU supporters clashed during a rally led by Uasin Gishu Governor Jackson Mandago in Kabarnet, Baringo on Saturday.",0,1552576881,KEN
4722408,275,PSE654,654,"24 June 2017",2017,1,Riots,"Mob violence","Rioters (Palestine)",,5,"Military Forces of Israel (2009-)",,8,58,"Middle East",Palestine,"West Bank",Jenin,,Jenin,32.4594,35.3009,1,"PalestineNews & Information Agency (WAFA)",Other-national,"A number of Palestinians suffocated on Saturday during clashes with Israeli forces in Jenin's refugee camp. Israeli forces stormed the camp, amid heavy firing of rubber-coated steel bullets, live ammunition, tear gas canisters, and stun grenades against the camp's residents, leading to several suffocation cases among them.",0,1552576880,PSE
4722647,50,BGD2824,2824,"23 June 2017",2017,1,Riots,"Mob violence","Rioters (Bangladesh)","BCL: Bangladesh Chhatra League; Students (Bangladesh)",5,"Police Forces of Bangladesh (2009-)",,1,15,"Southern Asia",Bangladesh,Chittagong,Chandpur,Chandpur,Chandpur,23.2271,90.6543,1,"United News of Bangladesh",National,"At least 25 people were injured during a tripartite clash involving police, Bangladesh Chhatra League (BCL) and local Jubo League men in the district town on Friday in Chandpur town. The clash ensued following an altercation over the interception. At one stage a policeman allegedly assaulted a BCL man and seized the three motorcycles.",0,1552576881,BGD
4722741,356,IND19941,19941,"23 June 2017",2017,1,Riots,"Mob violence","Rioters (India)","TMC: Trinamool Congress Party",5,"Rioters (India)","TMC: Trinamool Congress Party",5,55,"Southern Asia",India,"West Bengal","South 24 Parganas",Canning,Basanti,22.2032,88.7076,1,"Indian Express",National,"Two TMC factions clashed with makeshift bombs of control of the area in Basanti, South-24 Parganas district, leading to a few injuries.",0,1552576881,IND
4722775,356,IND19975,19975,"23 June 2017",2017,1,Riots,"Mob violence","Rioters (India)",,5,"Police Forces of India (2014-)",,1,15,"Southern Asia",India,"Jammu and Kashmir",Pulwama,Pulwama,Pulwama,33.8741,74.9001,1,"Kashmir Images",Subnational,"An irate mob tried to set on fire a guard post in Pulwama but were chased away by the cops on duty who fired shells at them. They returned fired with stones.",0,1552576881,IND
4722777,356,IND19977,19977,"23 June 2017",2017,1,Riots,"Mob violence","Rioters (India)",,5,"Police Forces of India (2014-)",,1,15,"Southern Asia",India,"Jammu and Kashmir",Baramulla,Sopore,Sopore,34.2867,74.4723,1,"Kashmir Monitor",Subnational,"Clashes erupted between rioters and security forces in Sopore town after Friday prayers.",0,1552576881,IND
4722792,356,IND19978,19978,"23 June 2017",2017,1,Riots,"Mob violence","Rioters (India)",,5,"Police Forces of India (2014-)",,1,15,"Southern Asia",India,"Jammu and Kashmir",Srinagar,"Srinagar North",Srinagar,34.0857,74.8056,1,"Kashmir Images; Asian News International (ANI)",Subnational-Regional,"A Deputy Superintendent of Police was stripped naked and lynched to death by a mob after he allegedly opened fire at a group of stone pelters who had caught him clicking pictures of them near the Srinagar's Jamia Masjid. Afterwards the mob began targeting empty security pickets erected in the area, following which police reinforcement were rushed in to restore normalcy.",1,1552576881,IND
4722796,716,ZIM5667,5667,"23 June 2017",2017,1,Riots,"Mob violence","Rioters (Zimbabwe)","ZANU-PF: Zimbabwe African National Union-Patriotic Front",5,"Rioters (Zimbabwe)","ZANU-PF: Zimbabwe African National Union-Patriotic Front",5,55,"Southern Africa",Zimbabwe,"Mashonaland East",Murehwa,"Murehwa RDC",Macheke,-18.15,31.85,1,Newsday,National,"ZANU PF supporters from different factions clashed at a ZANU rally in Macheke, at which Joel Biggie Matiza was supposed to speak. The police intervened to break up the clashes.",0,1552576881,ZWE
4722806,729,SUD10631,10631,"23 June 2017",2017,2,Riots,"Mob violence","Rioters (Sudan)","Refugees/IDPs (Sudan)",5,"Rioters (Sudan)","Refugees/IDPs (Sudan)",5,55,"Northern Africa",Sudan,"White Nile",Kosti,,"Umm Sunqur",12.6667,32.7333,1,UNHCR,Other,"A violent incident between refugees living at Um Sangour camp, White Nile, led to seven deaths and four refugees injured at some point between 16-30 June. Local authorities intervened to secure the site and prevent further escalation.",7,1552576881,SDN
4722627,275,PSE652,652,"23 June 2017",2017,1,Riots,"Mob violence","Rioters (Palestine)",,5,"Military Forces of Israel (2009-)",,8,58,"Middle East",Palestine,"West Bank",Qalqilya,,"Kafr Qaddum",32.2216,35.1447,1,"Ma'an News Agency",Subnational,"A Palestinian teenager was injured with live fire on Friday as Israeli forces suppressed the weekly march in the village of Kafr Qaddum in the northern occupiedWest Bankdistrict of Qalqiliya. Clashes reportedly broke out after the raid.",0,1552576881,PSE
4722842,710,SAF8968,8968,"23 June 2017",2017,1,Riots,"Mob violence","Rioters (South Africa)","Vigilante Group (South Africa)",5,"Private Security Forces (South Africa)",,8,58,"Southern Africa","South Africa","Western Cape","City of Cape Town","City of Cape Town",Khayelitsha,-34.0393,18.6792,1,"Cape Argus (South Africa)",National,"The shack of a 28-year-old security guard was burnt down by angry residents of Town Two, Khayelitsha, following allegations of child rape.",0,1552576881,ZAF
4722852,376,ISR171,171,"22 June 2017",2017,1,Riots,"Mob violence","Rioters (Israel)",Lehava,5,"Civilians (Palestine)",,7,57,"Middle East",Israel,Jerusalem,Jerusalem,,Jerusalem,31.769,35.2163,1,"Jpost.com; Ma'an News Agency",National,"A group of 30 young members of Lehava beat three Palestinian youths in downtown Jerusalem, sending one to the hospital.",0,1552576881,ISR
4723044,50,BGD2823,2823,"22 June 2017",2017,1,Riots,"Mob violence","Rioters (Bangladesh)",,5,"Civilians (Bangladesh)",,7,57,"Southern Asia",Bangladesh,Barisal,Pirojpur,Pirojpur,Pirojpur,22.5796,89.9752,1,"The Daily Star",National,"Some unidentified people attacked journalists at a press conference arranged by a faction of Bangladesh Nationalist Party (BNP) on Thursday. The incident took place at the district unit office of the party at Post Office Road in Pirojpur. Around 50 people suddenly attacked them with iron pipes and sticks in the presence of police. They saved themselves by locking the door of the office. Police rescued the journalists after they contacted high officials over phone.",0,1552576881,BGD
4722865,144,SRI748,748,"22 June 2017",2017,1,Riots,"Mob violence","Rioters (Sri Lanka)","Health Workers (Sri Lanka)",5,"Rioters (Sri Lanka)",,5,55,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Daily News",National,"A clash broke out between two groups during a forum held at the Sri Lanka Foundation Institute (SLFI) in Colombo on June 22 over the Southern Asian Institute of Technology and Medicine (SAITM) issue. A medical doctor was injured and admitted to the National Hospital.",0,1552576881,LKA
4722940,788,TUN3463,3463,"22 June 2017",2017,1,Riots,"Mob violence","Rioters (Tunisia)",,5,"Police Forces of Tunisia (2014-)",,1,15,"Northern Africa",Tunisia,"Sidi Bou Zid","Bir El Hfay",,"Bir el Hafey",34.9321,9.1932,1,"Tunisien Numerique",National,"Clashes in the town of Bir Lahfey, governorate of Sidi Bouzid, between young people and the police took place. One policeman died of the injuries he suffered during the confrontation. The inhabitants of the region are angry after the death of one of their own in a brawl at the weekly market. The 23-year-old was fatally stabbed to the heart after a dispute with a group of youngsters. Clashes broke out between Awled Youssef and the Frechiches. The police intervened to disperse the crowd. Currently tires are on fire in several streets of the city and clashes are underway with the police.",1,1552576881,TUN
4723006,356,IND19932,19932,"22 June 2017",2017,1,Riots,"Mob violence","Rioters (India)",,5,"Military Forces of India (2014-) Rashtriya Rifles",,1,15,"Southern Asia",India,"Jammu and Kashmir",Pulwama,Pampore,Kakapora,33.9478,74.9289,1,"Asian News International (ANI)",Regional,"1 civilian was killed, and 65 others wounded, when security forces returned fire on stone pelting locals who had targeted security forces to help the trapped LeT militants they were engaged with during an encounter in New Colony Kakapora. The rioting continued after the event had ended, and three militants were killed.",1,1552576881,IND
4723027,356,IND19884,19884,"22 June 2017",2017,1,Riots,"Mob violence","Rioters (India)","AAP: Aam Aadmi Party",5,"Police Forces of India (2014-)",,1,15,"Southern Asia",India,Chandigarh,Chandigarh,Chandigarh,Chandigarh,30.7362,76.7884,1,"Asian News International (ANI)",Regional,"A scuffle broke out between Aam Aadmi Party (AAP) MLA Sukhpal Khaira, Simarjeet Singh Bains and Balwinder Bains of Lok Insaf Party with security officials outside Punjab Assembly on June 22 after they were forcibly removed from the building.",0,1552576881,IND
4723036,788,TUN3462,3462,"22 June 2017",2017,1,Riots,"Mob violence","Rioters (Tunisia)","Awlad Yousef Clan Group (Tunisia)",5,"Rioters (Tunisia)","Frachiches Clan Group (Tunisia)",5,55,"Northern Africa",Tunisia,"Sidi Bou Zid","Bir El Hfay",,"Bir el Hafey",34.9321,9.1932,1,"Tunisien Numerique",National,"One young guy died in a brawl at the weekly market. The 23-year-old was fatally stabbed to the heart after a dispute with a group of youngsters. Clashes broke out between Awled Youssef and the Frechiches. The relatives of the deceased took revenge by setting fire to two dwellings belonging to the opposing group.",1,1552576881,TUN
